event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
1631311372,true,2013-08-23 17:12:00.000,-46.763103516545065,-22.96956406370405,"radio-transmitter","Turdus rufiventris","1512","8","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311371,true,2013-08-23 17:27:00.000,-46.76229851287165,-22.96990714393876,"radio-transmitter","Turdus rufiventris","1512","8","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311370,true,2013-08-23 17:42:00.000,-46.76465123306568,-22.969339139624648,"radio-transmitter","Turdus rufiventris","1512","8","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311369,true,2013-08-23 17:57:00.000,-46.765793874263686,-22.96871234214578,"radio-transmitter","Turdus rufiventris","1512","8","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311368,true,2013-08-23 18:14:00.000,-46.76319385287335,-22.96976172957147,"radio-transmitter","Turdus rufiventris","1512","8","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311367,true,2013-08-23 18:44:00.000,-46.76561108489847,-22.968154488508915,"radio-transmitter","Turdus rufiventris","1512","8","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311366,true,2013-08-23 18:59:00.000,-46.761806710163384,-22.97033704420759,"radio-transmitter","Turdus rufiventris","1512","8","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311365,true,2013-08-23 19:14:00.000,-46.76334480454942,-22.970121269798465,"radio-transmitter","Turdus rufiventris","1512","8","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311364,true,2013-08-23 19:29:00.000,-46.76212650593219,-22.970179970954312,"radio-transmitter","Turdus rufiventris","1512","8","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311356,true,2013-08-25 09:52:00.000,-46.76079696618307,-22.96993286176199,"radio-transmitter","Turdus rufiventris","1512","8","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311355,true,2013-08-25 10:07:00.000,-46.76020350958047,-22.97079735034089,"radio-transmitter","Turdus rufiventris","1512","8","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311354,true,2013-08-25 10:29:00.000,-46.759231251104914,-22.970275345077727,"radio-transmitter","Turdus rufiventris","1512","8","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311373,true,2013-09-20 09:46:00.000,-46.7617402445342,-22.969723709546006,"radio-transmitter","Turdus leucomelas","1512_2","9","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311374,true,2013-09-20 10:15:00.000,-46.76476355548344,-22.96897666983299,"radio-transmitter","Turdus leucomelas","1512_2","9","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311375,true,2013-09-20 10:35:00.000,-46.76285616697389,-22.970794961128167,"radio-transmitter","Turdus leucomelas","1512_2","9","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311376,true,2013-09-20 10:50:00.000,-46.772720522776794,-22.967406887413766,"radio-transmitter","Turdus leucomelas","1512_2","9","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311377,true,2013-09-20 11:38:00.000,-46.76292585993961,-22.970153021402314,"radio-transmitter","Turdus leucomelas","1512_2","9","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311378,true,2013-09-20 11:56:00.000,-46.76284665010061,-22.97081312794876,"radio-transmitter","Turdus leucomelas","1512_2","9","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311379,true,2013-09-20 12:16:00.000,-46.76325593001682,-22.96853289274864,"radio-transmitter","Turdus leucomelas","1512_2","9","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311380,true,2013-09-20 12:30:00.000,-46.7633449771825,-22.96863123755433,"radio-transmitter","Turdus leucomelas","1512_2","9","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311381,true,2013-09-20 12:45:00.000,-46.76335204106144,-22.971430609667998,"radio-transmitter","Turdus leucomelas","1512_2","9","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311382,true,2013-11-15 11:13:00.000,-46.76457083892051,-22.970658484988746,"radio-transmitter","Turdus leucomelas","1512_2","9","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311383,true,2013-11-15 11:28:00.000,-46.76493116054488,-22.970618351273885,"radio-transmitter","Turdus leucomelas","1512_2","9","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311384,true,2013-11-15 12:58:00.000,-46.76474012506869,-22.97092751468959,"radio-transmitter","Turdus leucomelas","1512_2","9","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311385,true,2013-11-15 13:13:00.000,-46.764426448048674,-22.970804580103984,"radio-transmitter","Turdus leucomelas","1512_2","9","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311386,true,2014-02-22 10:28:00.000,-46.74437872033786,-22.9573993729063,"radio-transmitter","Turdus rufiventris","1512_3","10","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311387,true,2014-02-22 13:23:00.000,-46.75211357321299,-22.953756065394153,"radio-transmitter","Turdus rufiventris","1512_3","10","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311388,true,2014-02-22 13:40:00.000,-46.75115563621952,-22.953577004214313,"radio-transmitter","Turdus rufiventris","1512_3","10","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311389,true,2014-02-22 14:10:00.000,-46.75323304526065,-22.95284967045871,"radio-transmitter","Turdus rufiventris","1512_3","10","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311390,true,2014-02-22 16:10:00.000,-46.751664574995864,-22.95220777178155,"radio-transmitter","Turdus rufiventris","1512_3","10","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311391,true,2014-02-22 16:25:00.000,-46.7414718331159,-22.95123634791829,"radio-transmitter","Turdus rufiventris","1512_3","10","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311392,true,2014-02-22 16:40:00.000,-46.75134236505921,-22.952175207901522,"radio-transmitter","Turdus rufiventris","1512_3","10","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311393,true,2014-02-22 16:55:00.000,-46.75090164618925,-22.952026554585817,"radio-transmitter","Turdus rufiventris","1512_3","10","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311394,true,2014-02-22 17:10:00.000,-46.751429764879354,-22.95214715113949,"radio-transmitter","Turdus rufiventris","1512_3","10","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311395,true,2014-03-02 10:10:00.000,-46.75141782208531,-22.952734268425267,"radio-transmitter","Turdus rufiventris","1512_3","10","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
1631311396,true,2014-03-02 10:20:00.000,-46.75058062172989,-22.953601413423794,"radio-transmitter","Turdus rufiventris","1512_3","10","Radio telemetry study involving two species of birds of the genus Turdus sp. in Brazil. (Da Silveira et al., 2016 - PlosONE)"
